"TOA5","CR300Series","CR300","28930","CR300.Std.10.04","CPU:PasoAlejoLewis_v01.CR300","10470","a_HumSuel_pAlejoLew"
"TIMESTAMP","RECORD","hs_t1_20_L","hs_t1_40_L","hs_t1_60_L","hs_t2_20_L","hs_t2_40_L","hs_t2_60_L","hs_t3_20_L","hs_t3_40_L","hs_t3_60_L","hs_t4_20_L","hs_t4_40_L","hs_t4_60_L"
"TS","RN","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-10-28 00:00:00",913,0.243,0.274,0.313,0.315,0.399,0.419,0.323,0.353,0.392,0.36,0.359,0.408
"2022-10-28 00:15:00",914,0.243,0.274,0.313,0.316,0.399,0.419,0.323,0.353,0.392,0.36,0.359,0.407
"2022-10-28 00:30:00",915,0.243,0.274,0.313,0.315,0.399,0.419,0.323,0.353,0.392,0.36,0.359,0.407
"2022-10-28 00:45:00",916,0.243,0.274,0.313,0.315,0.4,0.419,0.323,0.353,0.392,0.36,0.359,0.407
"2022-10-28 01:00:00",917,0.243,0.274,0.313,0.315,0.4,0.418,0.323,0.353,0.392,0.36,0.359,0.408
"2022-10-28 01:15:00",918,0.243,0.274,0.313,0.315,0.4,0.419,0.323,0.353,0.392,0.359,0.358,0.407
"2022-10-28 01:30:00",919,0.243,0.274,0.313,0.316,0.399,0.419,0.323,0.353,0.392,0.359,0.359,0.407
"2022-10-28 01:45:00",920,0.243,0.274,0.313,0.316,0.4,0.419,0.323,0.353,0.392,0.36,0.359,0.407
"2022-10-28 02:00:00",921,0.243,0.274,0.313,0.315,0.4,0.419,0.323,0.353,0.392,0.36,0.359,0.408
"2022-10-28 02:15:00",922,0.243,0.274,0.313,0.316,0.399,0.419,0.323,0.353,0.392,0.36,0.359,0.407
"2022-10-28 02:30:00",923,0.243,0.274,0.313,0.316,0.4,0.418,0.323,0.353,0.392,0.36,0.359,0.407
"2022-10-28 02:45:00",924,0.243,0.274,0.313,0.316,0.4,0.419,0.323,0.353,0.392,0.36,0.359,0.407
"2022-10-28 03:00:00",925,0.243,0.274,0.313,0.316,0.4,0.419,0.323,0.353,0.392,0.36,0.359,0.408
"2022-10-28 03:15:00",926,0.243,0.274,0.313,0.316,0.4,0.419,0.323,0.353,0.392,0.36,0.359,0.408
"2022-10-28 03:30:00",927,0.243,0.274,0.313,0.315,0.4,0.419,0.323,0.353,0.391,0.36,0.358,0.408
"2022-10-28 03:45:00",928,0.243,0.274,0.313,0.316,0.4,0.419,0.323,0.353,0.392,0.36,0.359,0.408
"2022-10-28 04:00:00",929,0.243,0.274,0.313,0.316,0.4,0.419,0.323,0.353,0.392,0.36,0.359,0.407
"2022-10-28 04:15:00",930,0.243,0.274,0.313,0.316,0.4,0.419,0.323,0.353,0.392,0.36,0.359,0.407
"2022-10-28 04:30:00",931,0.243,0.274,0.313,0.316,0.4,0.418,0.323,0.353,0.392,0.36,0.359,0.407
"2022-10-28 04:45:00",932,0.243,0.274,0.313,0.316,0.399,0.419,0.323,0.353,0.392,0.36,0.359,0.407
"2022-10-28 05:00:00",933,0.243,0.274,0.313,0.315,0.4,0.419,0.323,0.353,0.392,0.36,0.359,0.408
"2022-10-28 05:15:00",934,0.243,0.274,0.313,0.315,0.4,0.418,0.323,0.353,0.392,0.36,0.359,0.407
"2022-10-28 05:30:00",935,0.243,0.274,0.313,0.316,0.4,0.419,0.323,0.353,0.392,0.36,0.359,0.408
"2022-10-28 05:45:00",936,0.243,0.274,0.313,0.316,0.399,0.419,0.323,0.353,0.391,0.36,0.359,0.408
"2022-10-28 06:00:00",937,0.243,0.274,0.313,0.315,0.4,0.419,0.323,0.353,0.391,0.36,0.359,0.408
"2022-10-28 06:15:00",938,0.243,0.274,0.313,0.315,0.4,0.419,0.323,0.353,0.392,0.36,0.359,0.407
"2022-10-28 06:30:00",939,0.243,0.274,0.313,0.315,0.4,0.419,0.323,0.353,0.391,0.36,0.359,0.408
"2022-10-28 06:45:00",940,0.243,0.274,0.313,0.316,0.399,0.419,0.323,0.353,0.392,0.36,0.359,0.408
"2022-10-28 07:00:00",941,0.243,0.274,0.313,0.316,0.4,0.419,0.323,0.353,0.392,0.36,0.359,0.407
"2022-10-28 07:15:00",942,0.243,0.274,0.313,0.315,0.399,0.419,0.323,0.353,0.391,0.36,0.358,0.407
"2022-10-28 07:30:00",943,0.243,0.274,0.313,0.316,0.4,0.419,0.323,0.353,0.391,0.36,0.359,0.408
"2022-10-28 07:45:00",944,0.243,0.274,0.313,0.315,0.4,0.418,0.323,0.353,0.392,0.36,0.359,0.407
"2022-10-28 08:00:00",945,0.243,0.274,0.313,0.316,0.4,0.419,0.323,0.353,0.392,0.36,0.359,0.407
"2022-10-28 08:15:00",946,0.243,0.274,0.313,0.316,0.399,0.418,0.323,0.353,0.392,0.36,0.358,0.408
"2022-10-28 08:30:00",947,0.243,0.274,0.313,0.316,0.4,0.418,0.323,0.353,0.391,0.36,0.359,0.408
"2022-10-28 08:45:00",948,0.243,0.274,0.313,0.316,0.4,0.419,0.323,0.353,0.392,0.36,0.359,0.407
"2022-10-28 09:00:00",949,0.243,0.274,0.313,0.315,0.4,0.418,0.323,0.353,0.392,0.36,0.359,0.407
"2022-10-28 09:15:00",950,0.243,0.274,0.313,0.316,0.4,0.419,0.323,0.353,0.392,0.36,0.359,0.408
"2022-10-28 09:30:00",951,0.243,0.274,0.313,0.316,0.399,0.418,0.323,0.353,0.392,0.36,0.359,0.408
"2022-10-28 09:45:00",952,0.243,0.274,0.313,0.316,0.4,0.418,0.323,0.353,0.392,0.36,0.359,0.407
"2022-10-28 10:00:00",953,0.243,0.274,0.313,0.316,0.4,0.419,0.323,0.353,0.391,0.36,0.359,0.407
"2022-10-28 10:15:00",954,0.243,0.274,0.313,0.316,0.4,0.419,0.323,0.353,0.392,0.36,0.359,0.407
"2022-10-28 10:30:00",955,0.243,0.274,0.313,0.316,0.399,0.419,0.323,0.353,0.392,0.36,0.359,0.407
"2022-10-28 10:45:00",956,0.243,0.274,0.314,0.316,0.399,0.419,0.323,0.353,0.392,0.36,0.359,0.407
"2022-10-28 11:00:00",957,0.243,0.274,0.313,0.316,0.4,0.418,0.323,0.353,0.392,0.36,0.358,0.407
"2022-10-28 11:15:00",958,0.243,0.274,0.314,0.315,0.399,0.419,0.323,0.353,0.392,0.36,0.359,0.407
"2022-10-28 11:30:00",959,0.243,0.274,0.314,0.316,0.399,0.419,0.323,0.353,0.392,0.36,0.359,0.407
"2022-10-28 11:45:00",960,0.243,0.274,0.314,0.315,0.399,0.419,0.323,0.353,0.392,0.36,0.359,0.407
"2022-10-28 12:00:00",961,0.243,0.274,0.314,0.316,0.4,0.418,0.323,0.353,0.392,0.36,0.359,0.407
"2022-10-28 12:15:00",962,0.243,0.274,0.313,0.316,0.4,0.419,0.323,0.353,0.392,0.36,0.359,0.407
"2022-10-28 12:30:00",963,0.243,0.274,0.313,0.316,0.4,0.418,0.323,0.353,0.392,0.36,0.359,0.407
"2022-10-28 12:45:00",964,0.243,0.274,0.313,0.316,0.4,0.418,0.323,0.353,0.392,0.36,0.359,0.408
"2022-10-28 13:00:00",965,0.243,0.274,0.313,0.316,0.399,0.418,0.323,0.353,0.392,0.36,0.358,0.407
"2022-10-28 13:15:00",966,0.243,0.274,0.314,0.316,0.4,0.419,0.323,0.353,0.392,0.36,0.358,0.407
"2022-10-28 13:30:00",967,0.243,0.274,0.313,0.315,0.4,0.418,0.323,0.353,0.392,0.36,0.359,0.408
"2022-10-28 13:45:00",968,0.243,0.274,0.314,0.315,0.4,0.418,0.323,0.353,0.392,0.36,0.359,0.407
"2022-10-28 14:00:00",969,0.243,0.274,0.314,0.316,0.4,0.419,0.323,0.353,0.392,0.361,0.359,0.407
"2022-10-28 14:15:00",970,0.243,0.274,0.314,0.316,0.4,0.419,0.323,0.353,0.392,0.361,0.358,0.407
"2022-10-28 14:30:00",971,0.243,0.274,0.314,0.316,0.4,0.419,0.323,0.353,0.392,0.36,0.359,0.407
"2022-10-28 14:45:00",972,0.243,0.274,0.314,0.316,0.4,0.419,0.323,0.353,0.392,0.361,0.359,0.408
"2022-10-28 15:00:00",973,0.243,0.274,0.314,0.316,0.399,0.418,0.323,0.353,0.392,0.36,0.359,0.407
"2022-10-28 15:15:00",974,0.243,0.274,0.314,0.316,0.4,0.419,0.323,0.353,0.392,0.361,0.359,0.407
"2022-10-28 15:30:00",975,0.243,0.274,0.314,0.315,0.4,0.418,0.323,0.353,0.392,0.36,0.359,0.408
"2022-10-28 15:45:00",976,0.243,0.274,0.314,0.316,0.399,0.418,0.323,0.353,0.392,0.36,0.359,0.407
"2022-10-28 16:00:00",977,0.243,0.274,0.314,0.316,0.4,0.418,0.323,0.353,0.392,0.36,0.359,0.407
"2022-10-28 16:15:00",978,0.243,0.274,0.314,0.316,0.399,0.419,0.323,0.353,0.392,0.36,0.359,0.407
"2022-10-28 16:30:00",979,0.243,0.274,0.314,0.315,0.399,0.418,0.323,0.353,0.392,0.36,0.359,0.407
"2022-10-28 16:45:00",980,0.243,0.274,0.314,0.315,0.4,0.418,0.323,0.353,0.392,0.36,0.359,0.408
"2022-10-28 17:00:00",981,0.243,0.274,0.314,0.315,0.4,0.418,0.324,0.353,0.392,0.36,0.359,0.407
"2022-10-28 17:15:00",982,0.243,0.274,0.314,0.316,0.4,0.418,0.324,0.353,0.392,0.36,0.359,0.407
"2022-10-28 17:30:00",983,0.243,0.274,0.314,0.315,0.4,0.419,0.324,0.353,0.392,0.36,0.359,0.408
"2022-10-28 17:45:00",984,0.243,0.274,0.314,0.315,0.4,0.419,0.324,0.353,0.392,0.36,0.359,0.408
"2022-10-28 18:00:00",985,0.243,0.274,0.314,0.315,0.399,0.418,0.324,0.353,0.392,0.36,0.359,0.408
"2022-10-28 18:15:00",986,0.243,0.274,0.314,0.316,0.399,0.418,0.324,0.353,0.392,0.36,0.358,0.407
"2022-10-28 18:30:00",987,0.243,0.274,0.313,0.316,0.4,0.418,0.324,0.353,0.392,0.36,0.358,0.408
"2022-10-28 18:45:00",988,0.243,0.274,0.314,0.315,0.4,0.419,0.324,0.353,0.392,0.361,0.359,0.408
"2022-10-28 19:00:00",989,0.243,0.274,0.314,0.315,0.4,0.418,0.324,0.353,0.392,0.361,0.359,0.408
"2022-10-28 19:15:00",990,0.243,0.274,0.314,0.315,0.4,0.418,0.324,0.353,0.392,0.36,0.359,0.407
"2022-10-28 19:30:00",991,0.243,0.274,0.313,0.316,0.399,0.418,0.324,0.353,0.392,0.361,0.359,0.408
"2022-10-28 19:45:00",992,0.243,0.274,0.313,0.315,0.4,0.418,0.324,0.353,0.392,0.361,0.359,0.407
"2022-10-28 20:00:00",993,0.243,0.274,0.314,0.316,0.4,0.418,0.324,0.353,0.392,0.361,0.359,0.407
"2022-10-28 20:15:00",994,0.243,0.274,0.314,0.315,0.4,0.419,0.324,0.353,0.392,0.361,0.359,0.408
"2022-10-28 20:30:00",995,0.243,0.274,0.314,0.315,0.4,0.418,0.324,0.353,0.392,0.36,0.359,0.407
"2022-10-28 20:45:00",996,0.243,0.274,0.313,0.316,0.399,0.419,0.324,0.353,0.392,0.361,0.359,0.407
"2022-10-28 21:00:00",997,0.243,0.274,0.313,0.316,0.4,0.418,0.324,0.353,0.392,0.36,0.359,0.408
"2022-10-28 21:15:00",998,0.243,0.274,0.313,0.315,0.4,0.418,0.324,0.353,0.392,0.361,0.359,0.408
"2022-10-28 21:30:00",999,0.243,0.274,0.313,0.315,0.399,0.418,0.324,0.353,0.392,0.361,0.359,0.407
"2022-10-28 21:45:00",1000,0.243,0.274,0.314,0.316,0.4,0.419,0.324,0.353,0.392,0.361,0.359,0.407
"2022-10-28 22:00:00",1001,0.243,0.274,0.314,0.316,0.4,0.418,0.324,0.353,0.392,0.361,0.359,0.408
"2022-10-28 22:15:00",1002,0.243,0.274,0.313,0.315,0.399,0.419,0.324,0.353,0.392,0.361,0.359,0.407
"2022-10-28 22:30:00",1003,0.243,0.274,0.313,0.316,0.4,0.419,0.324,0.353,0.392,0.361,0.359,0.407
"2022-10-28 22:45:00",1004,0.243,0.274,0.314,0.316,0.4,0.419,0.324,0.353,0.392,0.361,0.359,0.408
"2022-10-28 23:00:00",1005,0.243,0.274,0.314,0.315,0.399,0.418,0.324,0.353,0.392,0.361,0.359,0.408
"2022-10-28 23:15:00",1006,0.243,0.274,0.314,0.316,0.4,0.419,0.324,0.353,0.392,0.361,0.359,0.407
"2022-10-28 23:30:00",1007,0.243,0.274,0.313,0.316,0.4,0.419,0.324,0.353,0.392,0.361,0.359,0.408
"2022-10-28 23:45:00",1008,0.243,0.274,0.314,0.315,0.4,0.418,0.324,0.353,0.392,0.361,0.359,0.407
"2022-10-29 00:00:00",1009,0.243,0.274,0.314,0.316,0.4,0.418,0.324,0.353,0.392,0.361,0.359,0.407
"2022-10-29 00:15:00",1010,0.243,0.274,0.313,0.315,0.4,0.419,0.324,0.353,0.392,0.361,0.359,0.408
"2022-10-29 00:30:00",1011,0.243,0.274,0.314,0.316,0.4,0.419,0.324,0.353,0.392,0.361,0.359,0.407
"2022-10-29 00:45:00",1012,0.243,0.274,0.314,0.316,0.4,0.418,0.324,0.353,0.392,0.361,0.359,0.408
"2022-10-29 01:00:00",1013,0.243,0.274,0.313,0.315,0.399,0.419,0.324,0.353,0.392,0.361,0.359,0.408
"2022-10-29 01:15:00",1014,0.243,0.274,0.313,0.316,0.399,0.419,0.324,0.353,0.392,0.361,0.359,0.408
"2022-10-29 01:30:00",1015,0.243,0.274,0.313,0.316,0.4,0.418,0.324,0.353,0.392,0.361,0.359,0.407
"2022-10-29 01:45:00",1016,0.243,0.274,0.314,0.316,0.399,0.419,0.324,0.353,0.392,0.361,0.359,0.407
"2022-10-29 02:00:00",1017,0.243,0.274,0.313,0.316,0.4,0.419,0.324,0.353,0.392,0.361,0.359,0.407
"2022-10-29 02:15:00",1018,0.243,0.274,0.314,0.316,0.4,0.418,0.324,0.353,0.392,0.361,0.359,0.407
"2022-10-29 02:30:00",1019,0.243,0.274,0.313,0.316,0.4,0.419,0.324,0.353,0.392,0.362,0.359,0.408
"2022-10-29 02:45:00",1020,0.243,0.274,0.313,0.316,0.4,0.419,0.325,0.353,0.392,0.361,0.359,0.407
"2022-10-29 03:00:00",1021,0.243,0.274,0.313,0.316,0.399,0.418,0.325,0.353,0.392,0.362,0.359,0.407
"2022-10-29 03:15:00",1022,0.243,0.274,0.313,0.316,0.4,0.419,0.325,0.353,0.392,0.361,0.359,0.407
"2022-10-29 03:30:00",1023,0.243,0.274,0.314,0.315,0.399,0.419,0.325,0.353,0.392,0.361,0.359,0.408
"2022-10-29 03:45:00",1024,0.243,0.274,0.314,0.316,0.4,0.419,0.325,0.353,0.392,0.361,0.359,0.408
"2022-10-29 04:00:00",1025,0.243,0.274,0.313,0.315,0.4,0.419,0.325,0.353,0.392,0.361,0.36,0.408
"2022-10-29 04:15:00",1026,0.243,0.274,0.314,0.316,0.399,0.419,0.325,0.353,0.392,0.361,0.36,0.408
"2022-10-29 04:30:00",1027,0.243,0.274,0.314,0.316,0.399,0.418,0.325,0.353,0.392,0.361,0.359,0.407
"2022-10-29 04:45:00",1028,0.243,0.274,0.313,0.316,0.4,0.418,0.325,0.353,0.392,0.362,0.36,0.407
"2022-10-29 05:00:00",1029,0.243,0.274,0.313,0.316,0.4,0.419,0.325,0.353,0.392,0.362,0.359,0.408
"2022-10-29 05:15:00",1030,0.243,0.274,0.313,0.316,0.4,0.419,0.325,0.353,0.392,0.362,0.359,0.408
"2022-10-29 05:30:00",1031,0.243,0.274,0.314,0.316,0.4,0.419,0.325,0.353,0.392,0.362,0.359,0.408
"2022-10-29 05:45:00",1032,0.243,0.274,0.313,0.316,0.4,0.419,0.325,0.353,0.392,0.362,0.359,0.408
"2022-10-29 06:00:00",1033,0.243,0.274,0.314,0.316,0.399,0.418,0.325,0.353,0.392,0.362,0.359,0.408
"2022-10-29 06:15:00",1034,0.243,0.274,0.314,0.316,0.4,0.418,0.325,0.353,0.392,0.362,0.359,0.407
"2022-10-29 06:30:00",1035,0.243,0.274,0.313,0.316,0.399,0.418,0.325,0.353,0.392,0.362,0.359,0.407
"2022-10-29 06:45:00",1036,0.243,0.274,0.314,0.316,0.399,0.418,0.325,0.353,0.392,0.362,0.36,0.408
"2022-10-29 07:00:00",1037,0.243,0.274,0.314,0.316,0.399,0.419,0.325,0.353,0.392,0.362,0.36,0.408
"2022-10-29 07:15:00",1038,0.243,0.274,0.314,0.316,0.4,0.419,0.325,0.353,0.392,0.362,0.36,0.407
"2022-10-29 07:30:00",1039,0.243,0.274,0.314,0.316,0.399,0.418,0.325,0.353,0.392,0.362,0.359,0.407
"2022-10-29 07:45:00",1040,0.243,0.274,0.313,0.316,0.399,0.419,0.325,0.353,0.392,0.361,0.359,0.408
"2022-10-29 08:00:00",1041,0.243,0.274,0.313,0.316,0.4,0.419,0.325,0.353,0.392,0.362,0.36,0.407
"2022-10-29 08:15:00",1042,0.243,0.274,0.313,0.316,0.4,0.418,0.325,0.353,0.392,0.361,0.359,0.407
"2022-10-29 08:30:00",1043,0.243,0.274,0.314,0.316,0.4,0.419,0.325,0.353,0.392,0.362,0.359,0.407
"2022-10-29 08:45:00",1044,0.243,0.274,0.314,0.316,0.4,0.419,0.326,0.353,0.392,0.362,0.36,0.407
"2022-10-29 09:00:00",1045,0.243,0.274,0.314,0.316,0.4,0.418,0.326,0.353,0.392,0.361,0.359,0.408
"2022-10-29 09:15:00",1046,0.243,0.274,0.314,0.316,0.4,0.418,0.326,0.353,0.392,0.362,0.359,0.407
"2022-10-29 09:30:00",1047,0.243,0.274,0.314,0.316,0.4,0.419,0.326,0.353,0.392,0.362,0.359,0.407
"2022-10-29 09:45:00",1048,0.243,0.274,0.314,0.316,0.399,0.419,0.326,0.353,0.392,0.361,0.36,0.407
"2022-10-29 10:00:00",1049,0.243,0.274,0.314,0.316,0.4,0.418,0.326,0.353,0.392,0.362,0.36,0.407
"2022-10-29 10:15:00",1050,0.243,0.274,0.314,0.316,0.399,0.419,0.326,0.353,0.392,0.362,0.36,0.408
"2022-10-29 10:30:00",1051,0.243,0.274,0.314,0.316,0.4,0.418,0.326,0.353,0.392,0.362,0.359,0.407
"2022-10-29 10:45:00",1052,0.243,0.274,0.314,0.316,0.4,0.418,0.326,0.353,0.392,0.362,0.36,0.407
"2022-10-29 11:00:00",1053,0.243,0.274,0.314,0.316,0.399,0.418,0.326,0.353,0.392,0.362,0.359,0.407
"2022-10-29 11:15:00",1054,0.243,0.274,0.314,0.316,0.4,0.419,0.326,0.353,0.392,0.362,0.359,0.407
"2022-10-29 11:30:00",1055,0.243,0.274,0.314,0.316,0.4,0.419,0.326,0.353,0.392,0.362,0.36,0.408
"2022-10-29 11:45:00",1056,0.243,0.274,0.314,0.316,0.4,0.419,0.326,0.353,0.392,0.362,0.36,0.408
"2022-10-29 12:00:00",1057,0.243,0.274,0.314,0.316,0.399,0.419,0.326,0.353,0.392,0.362,0.36,0.408
"2022-10-29 12:15:00",1058,0.243,0.274,0.314,0.316,0.4,0.418,0.326,0.353,0.392,0.362,0.36,0.407
"2022-10-29 12:30:00",1059,0.243,0.274,0.314,0.316,0.4,0.419,0.326,0.353,0.392,0.362,0.359,0.407
"2022-10-29 12:45:00",1060,0.243,0.274,0.314,0.316,0.399,0.419,0.326,0.353,0.392,0.362,0.359,0.408
"2022-10-29 13:00:00",1061,0.243,0.274,0.314,0.316,0.399,0.419,0.326,0.353,0.392,0.362,0.359,0.408
"2022-10-29 13:15:00",1062,0.243,0.274,0.314,0.316,0.399,0.418,0.326,0.354,0.392,0.362,0.359,0.407
"2022-10-29 13:30:00",1063,0.243,0.274,0.314,0.316,0.4,0.419,0.326,0.353,0.392,0.362,0.36,0.408
"2022-10-29 13:45:00",1064,0.243,0.274,0.314,0.317,0.4,0.418,0.326,0.354,0.392,0.361,0.359,0.407
"2022-10-29 14:00:00",1065,0.243,0.274,0.314,0.316,0.399,0.418,0.326,0.354,0.392,0.362,0.36,0.408
"2022-10-29 14:15:00",1066,0.243,0.274,0.314,0.316,0.4,0.418,0.326,0.353,0.392,0.362,0.359,0.407
"2022-10-29 14:30:00",1067,0.243,0.274,0.314,0.316,0.399,0.418,0.326,0.353,0.392,0.362,0.359,0.407
"2022-10-29 14:45:00",1068,0.243,0.274,0.314,0.316,0.4,0.418,0.326,0.353,0.392,0.362,0.359,0.408
"2022-10-29 15:00:00",1069,0.243,0.274,0.314,0.316,0.4,0.418,0.326,0.353,0.392,0.362,0.36,0.407
"2022-10-29 15:15:00",1070,0.243,0.274,0.313,0.316,0.4,0.419,0.326,0.353,0.392,0.362,0.36,0.407
"2022-10-29 15:30:00",1071,0.243,0.274,0.313,0.317,0.4,0.418,0.326,0.353,0.392,0.362,0.359,0.408
"2022-10-29 15:45:00",1072,0.243,0.274,0.314,0.316,0.4,0.418,0.326,0.353,0.392,0.362,0.36,0.407
"2022-10-29 16:00:00",1073,0.243,0.274,0.314,0.316,0.4,0.418,0.326,0.353,0.392,0.362,0.36,0.408
"2022-10-29 16:15:00",1074,0.243,0.274,0.313,0.316,0.399,0.418,0.326,0.353,0.392,0.362,0.36,0.408
"2022-10-29 16:30:00",1075,0.243,0.274,0.314,0.316,0.399,0.418,0.326,0.353,0.392,0.362,0.36,0.407
"2022-10-29 16:45:00",1076,0.243,0.274,0.313,0.316,0.399,0.419,0.326,0.353,0.392,0.362,0.359,0.407
"2022-10-29 17:00:00",1077,0.243,0.274,0.314,0.316,0.399,0.418,0.326,0.353,0.392,0.362,0.359,0.408
"2022-10-29 17:15:00",1078,0.243,0.274,0.314,0.316,0.4,0.418,0.326,0.353,0.392,0.362,0.359,0.408
"2022-10-29 17:30:00",1079,0.243,0.274,0.313,0.316,0.4,0.419,0.326,0.353,0.392,0.362,0.36,0.408
"2022-10-29 17:45:00",1080,0.243,0.274,0.314,0.316,0.4,0.418,0.327,0.353,0.392,0.362,0.36,0.407
"2022-10-29 18:00:00",1081,0.243,0.274,0.313,0.316,0.4,0.419,0.327,0.353,0.392,0.362,0.359,0.407
"2022-10-29 18:15:00",1082,0.243,0.274,0.313,0.316,0.4,0.418,0.327,0.353,0.392,0.362,0.359,0.407
"2022-10-29 18:30:00",1083,0.243,0.274,0.313,0.316,0.399,0.419,0.327,0.353,0.392,0.362,0.359,0.408
"2022-10-29 18:45:00",1084,0.243,0.274,0.314,0.316,0.4,0.418,0.327,0.353,0.392,0.362,0.359,0.407
"2022-10-29 19:00:00",1085,0.243,0.274,0.314,0.316,0.4,0.418,0.327,0.353,0.392,0.362,0.36,0.408
"2022-10-29 19:15:00",1086,0.243,0.274,0.313,0.316,0.399,0.419,0.327,0.353,0.392,0.363,0.36,0.408
"2022-10-29 19:30:00",1087,0.243,0.274,0.313,0.316,0.4,0.419,0.327,0.353,0.392,0.362,0.36,0.408
"2022-10-29 19:45:00",1088,0.243,0.274,0.314,0.316,0.399,0.419,0.327,0.353,0.392,0.362,0.36,0.407
"2022-10-29 20:00:00",1089,0.243,0.274,0.314,0.316,0.4,0.418,0.327,0.353,0.392,0.362,0.36,0.408
"2022-10-29 20:15:00",1090,0.243,0.274,0.314,0.316,0.399,0.419,0.327,0.353,0.392,0.362,0.36,0.407
"2022-10-29 20:30:00",1091,0.243,0.274,0.314,0.316,0.4,0.419,0.327,0.353,0.392,0.362,0.36,0.408
"2022-10-29 20:45:00",1092,0.243,0.274,0.313,0.316,0.4,0.419,0.327,0.353,0.392,0.362,0.36,0.408
"2022-10-29 21:00:00",1093,0.243,0.274,0.313,0.316,0.4,0.419,0.327,0.353,0.392,0.362,0.359,0.408
"2022-10-29 21:15:00",1094,0.243,0.274,0.313,0.316,0.4,0.418,0.327,0.353,0.392,0.362,0.359,0.407
"2022-10-29 21:30:00",1095,0.243,0.274,0.313,0.316,0.4,0.419,0.327,0.353,0.392,0.362,0.359,0.408
"2022-10-29 21:45:00",1096,0.243,0.274,0.313,0.316,0.399,0.419,0.327,0.353,0.392,0.362,0.36,0.407
"2022-10-29 22:00:00",1097,0.243,0.274,0.313,0.316,0.4,0.419,0.327,0.353,0.392,0.363,0.36,0.408
"2022-10-29 22:15:00",1098,0.243,0.274,0.313,0.316,0.4,0.419,0.327,0.353,0.392,0.362,0.359,0.407
"2022-10-29 22:30:00",1099,0.243,0.274,0.313,0.316,0.4,0.418,0.327,0.353,0.392,0.362,0.36,0.408
"2022-10-29 22:45:00",1100,0.243,0.274,0.313,0.316,0.399,0.418,0.327,0.353,0.392,0.363,0.359,0.408
"2022-10-29 23:00:00",1101,0.243,0.274,0.313,0.316,0.399,0.418,0.327,0.353,0.392,0.362,0.359,0.407
"2022-10-29 23:15:00",1102,0.243,0.274,0.313,0.316,0.4,0.419,0.327,0.353,0.392,0.362,0.359,0.408
"2022-10-29 23:30:00",1103,0.243,0.274,0.313,0.316,0.4,0.419,0.327,0.353,0.392,0.363,0.36,0.407
"2022-10-29 23:45:00",1104,0.243,0.274,0.313,0.316,0.4,0.418,0.327,0.353,0.392,0.363,0.36,0.408
"2022-10-30 00:00:00",1105,0.243,0.273,0.313,0.316,0.4,0.418,0.327,0.353,0.392,0.363,0.36,0.408
"2022-10-30 00:15:00",1106,0.243,0.273,0.313,0.316,0.4,0.418,0.327,0.353,0.392,0.362,0.36,0.408
"2022-10-30 00:30:00",1107,0.243,0.273,0.313,0.316,0.4,0.419,0.327,0.353,0.392,0.363,0.36,0.407
"2022-10-30 00:45:00",1108,0.243,0.273,0.313,0.317,0.4,0.419,0.327,0.353,0.392,0.362,0.36,0.408
"2022-10-30 01:00:00",1109,0.243,0.273,0.313,0.316,0.4,0.419,0.327,0.353,0.392,0.362,0.36,0.408
"2022-10-30 01:15:00",1110,0.243,0.273,0.313,0.316,0.399,0.419,0.327,0.353,0.392,0.362,0.359,0.408
"2022-10-30 01:30:00",1111,0.243,0.273,0.313,0.317,0.4,0.419,0.327,0.353,0.392,0.362,0.36,0.408
"2022-10-30 01:45:00",1112,0.243,0.273,0.313,0.316,0.399,0.419,0.327,0.353,0.392,0.362,0.36,0.407
"2022-10-30 02:00:00",1113,0.243,0.273,0.313,0.316,0.4,0.418,0.327,0.353,0.392,0.362,0.36,0.407
"2022-10-30 02:15:00",1114,0.243,0.273,0.313,0.316,0.4,0.419,0.327,0.353,0.392,0.363,0.36,0.408
"2022-10-30 02:30:00",1115,0.243,0.273,0.313,0.317,0.4,0.418,0.327,0.353,0.392,0.362,0.36,0.407
"2022-10-30 02:45:00",1116,0.243,0.273,0.313,0.316,0.4,0.418,0.327,0.353,0.392,0.362,0.36,0.407
"2022-10-30 03:00:00",1117,0.243,0.273,0.313,0.316,0.4,0.419,0.327,0.353,0.392,0.363,0.359,0.408
"2022-10-30 03:15:00",1118,0.243,0.273,0.313,0.316,0.399,0.419,0.327,0.353,0.392,0.363,0.36,0.407
"2022-10-30 03:30:00",1119,0.243,0.273,0.313,0.316,0.4,0.418,0.327,0.353,0.392,0.363,0.36,0.407
"2022-10-30 03:45:00",1120,0.243,0.273,0.313,0.317,0.4,0.419,0.327,0.353,0.392,0.363,0.36,0.407
"2022-10-30 04:00:00",1121,0.243,0.273,0.313,0.317,0.4,0.418,0.327,0.353,0.392,0.363,0.36,0.408
"2022-10-30 04:15:00",1122,0.243,0.273,0.313,0.316,0.4,0.418,0.327,0.353,0.392,0.362,0.36,0.408
"2022-10-30 04:30:00",1123,0.243,0.273,0.313,0.316,0.399,0.419,0.327,0.353,0.392,0.363,0.359,0.407
